Caso;s1;s2;Tiempo (microsegundos);Respuesta
65;mggoyloe;jmqhtuto;9880;12
65;mggoyloe;jmqhtuto;9893;12
65;mggoyloe;jmqhtuto;9875;12
65;mggoyloe;jmqhtuto;9844;12
65;mggoyloe;jmqhtuto;9773;12
65;mggoyloe;jmqhtuto;9762;12
65;mggoyloe;jmqhtuto;9872;12
65;mggoyloe;jmqhtuto;9879;12
65;mggoyloe;jmqhtuto;9809;12
65;mggoyloe;jmqhtuto;9931;12
66;bfacaqpa;bqsterkj;14285;12
66;bfacaqpa;bqsterkj;13841;12
66;bfacaqpa;bqsterkj;14321;12
66;bfacaqpa;bqsterkj;14490;12
66;bfacaqpa;bqsterkj;17299;12
66;bfacaqpa;bqsterkj;14234;12
66;bfacaqpa;bqsterkj;13749;12
66;bfacaqpa;bqsterkj;13829;12
66;bfacaqpa;bqsterkj;13831;12
66;bfacaqpa;bqsterkj;13698;12
67;zefcatvn;rkombppz;19397;14
67;zefcatvn;rkombppz;18855;14
67;zefcatvn;rkombppz;18796;14
67;zefcatvn;rkombppz;18842;14
67;zefcatvn;rkombppz;18894;14
67;zefcatvn;rkombppz;19138;14
67;zefcatvn;rkombppz;19041;14
67;zefcatvn;rkombppz;18902;14
67;zefcatvn;rkombppz;19007;14
67;zefcatvn;rkombppz;18833;14
68;facbjsay;iocxmjrc;9650;12
68;facbjsay;iocxmjrc;9601;12
68;facbjsay;iocxmjrc;9584;12
68;facbjsay;iocxmjrc;9629;12
68;facbjsay;iocxmjrc;9625;12
68;facbjsay;iocxmjrc;9611;12
68;facbjsay;iocxmjrc;9615;12
68;facbjsay;iocxmjrc;9573;12
68;facbjsay;iocxmjrc;9587;12
68;facbjsay;iocxmjrc;9593;12
69;azohboed;guxkbbgs;10171;14
69;azohboed;guxkbbgs;10228;14
69;azohboed;guxkbbgs;10120;14
69;azohboed;guxkbbgs;10007;14
69;azohboed;guxkbbgs;10085;14
69;azohboed;guxkbbgs;9995;14
69;azohboed;guxkbbgs;10090;14
69;azohboed;guxkbbgs;10139;14
69;azohboed;guxkbbgs;10057;14
69;azohboed;guxkbbgs;10042;14
70;baeubpfa;giuqyebr;10594;12
70;baeubpfa;giuqyebr;10615;12
70;baeubpfa;giuqyebr;10611;12
70;baeubpfa;giuqyebr;10691;12
70;baeubpfa;giuqyebr;10753;12
70;baeubpfa;giuqyebr;10644;12
70;baeubpfa;giuqyebr;10713;12
70;baeubpfa;giuqyebr;10722;12
70;baeubpfa;giuqyebr;10579;12
70;baeubpfa;giuqyebr;10611;12
71;snfrgesuq;bpauokixj;102224;16
71;snfrgesuq;bpauokixj;102053;16
71;snfrgesuq;bpauokixj;101776;16
71;snfrgesuq;bpauokixj;101365;16
71;snfrgesuq;bpauokixj;101050;16
71;snfrgesuq;bpauokixj;101023;16
71;snfrgesuq;bpauokixj;101429;16
71;snfrgesuq;bpauokixj;101887;16
71;snfrgesuq;bpauokixj;100925;16
71;snfrgesuq;bpauokixj;101025;16
72;qgezlofjs;vyulvhhbw;77381;16
72;qgezlofjs;vyulvhhbw;77638;16
72;qgezlofjs;vyulvhhbw;77508;16
72;qgezlofjs;vyulvhhbw;77891;16
72;qgezlofjs;vyulvhhbw;78133;16
72;qgezlofjs;vyulvhhbw;77937;16
72;qgezlofjs;vyulvhhbw;78641;16
72;qgezlofjs;vyulvhhbw;78673;16
72;qgezlofjs;vyulvhhbw;78886;16
72;qgezlofjs;vyulvhhbw;78547;16
73;lffleqvts;qpwnjbkou;102480;16
73;lffleqvts;qpwnjbkou;102867;16
73;lffleqvts;qpwnjbkou;102465;16
73;lffleqvts;qpwnjbkou;102835;16
73;lffleqvts;qpwnjbkou;102800;16
73;lffleqvts;qpwnjbkou;102846;16
73;lffleqvts;qpwnjbkou;102722;16
73;lffleqvts;qpwnjbkou;103081;16
73;lffleqvts;qpwnjbkou;103589;16
73;lffleqvts;qpwnjbkou;102815;16
74;epzgxjucp;ofpzvtizz;60895;14
74;epzgxjucp;ofpzvtizz;60939;14
74;epzgxjucp;ofpzvtizz;60986;14
74;epzgxjucp;ofpzvtizz;60884;14
74;epzgxjucp;ofpzvtizz;61119;14
74;epzgxjucp;ofpzvtizz;61442;14
74;epzgxjucp;ofpzvtizz;61180;14
74;epzgxjucp;ofpzvtizz;61551;14
74;epzgxjucp;ofpzvtizz;61542;14
74;epzgxjucp;ofpzvtizz;61332;14
75;dejmcwfjw;vcznuzzrb;94755;16
75;dejmcwfjw;vcznuzzrb;94986;16
75;dejmcwfjw;vcznuzzrb;95107;16
75;dejmcwfjw;vcznuzzrb;95064;16
75;dejmcwfjw;vcznuzzrb;95668;16
75;dejmcwfjw;vcznuzzrb;96239;16
75;dejmcwfjw;vcznuzzrb;96306;16
75;dejmcwfjw;vcznuzzrb;96245;16
75;dejmcwfjw;vcznuzzrb;95253;16
75;dejmcwfjw;vcznuzzrb;94903;16
76;dumhsaxab;nfynuyogy;95343;16
76;dumhsaxab;nfynuyogy;95307;16
76;dumhsaxab;nfynuyogy;94962;16
76;dumhsaxab;nfynuyogy;95232;16
76;dumhsaxab;nfynuyogy;95975;16
76;dumhsaxab;nfynuyogy;95649;16
76;dumhsaxab;nfynuyogy;94989;16
76;dumhsaxab;nfynuyogy;95383;16
76;dumhsaxab;nfynuyogy;95038;16
76;dumhsaxab;nfynuyogy;96316;16
77;mcojmmjon;pgqapzhew;105031;18
77;mcojmmjon;pgqapzhew;104387;18
77;mcojmmjon;pgqapzhew;103556;18
77;mcojmmjon;pgqapzhew;103700;18
77;mcojmmjon;pgqapzhew;104789;18
77;mcojmmjon;pgqapzhew;104132;18
77;mcojmmjon;pgqapzhew;105423;18
77;mcojmmjon;pgqapzhew;105259;18
77;mcojmmjon;pgqapzhew;103778;18
77;mcojmmjon;pgqapzhew;103961;18
78;kiwebeebx;jvluiizql;94317;16
78;kiwebeebx;jvluiizql;93953;16
78;kiwebeebx;jvluiizql;93712;16
78;kiwebeebx;jvluiizql;94326;16
78;kiwebeebx;jvluiizql;94475;16
78;kiwebeebx;jvluiizql;93957;16
78;kiwebeebx;jvluiizql;93717;16
78;kiwebeebx;jvluiizql;93821;16
78;kiwebeebx;jvluiizql;93720;16
78;kiwebeebx;jvluiizql;93815;16
79;ebbyknsvp;wfqfysgis;46936;14
79;ebbyknsvp;wfqfysgis;46621;14
79;ebbyknsvp;wfqfysgis;46976;14
79;ebbyknsvp;wfqfysgis;47050;14
79;ebbyknsvp;wfqfysgis;47160;14
79;ebbyknsvp;wfqfysgis;46935;14
79;ebbyknsvp;wfqfysgis;46609;14
79;ebbyknsvp;wfqfysgis;47484;14
79;ebbyknsvp;wfqfysgis;46578;14
79;ebbyknsvp;wfqfysgis;46709;14
80;vznrnbrkm;zbthsezxx;76852;14
80;vznrnbrkm;zbthsezxx;76509;14
80;vznrnbrkm;zbthsezxx;76205;14
80;vznrnbrkm;zbthsezxx;77142;14
80;vznrnbrkm;zbthsezxx;77089;14
80;vznrnbrkm;zbthsezxx;76359;14
80;vznrnbrkm;zbthsezxx;76154;14
80;vznrnbrkm;zbthsezxx;76254;14
80;vznrnbrkm;zbthsezxx;76758;14
80;vznrnbrkm;zbthsezxx;76818;14
81;ivkejtociy;gpvaqitlvd;291382;16
81;ivkejtociy;gpvaqitlvd;291669;16
81;ivkejtociy;gpvaqitlvd;291529;16
81;ivkejtociy;gpvaqitlvd;292069;16
81;ivkejtociy;gpvaqitlvd;292891;16
81;ivkejtociy;gpvaqitlvd;291309;16
81;ivkejtociy;gpvaqitlvd;291924;16
81;ivkejtociy;gpvaqitlvd;291492;16
81;ivkejtociy;gpvaqitlvd;291929;16
81;ivkejtociy;gpvaqitlvd;294356;16
82;clcyrjetjm;xaciewxgjb;143572;14
82;clcyrjetjm;xaciewxgjb;141657;14
82;clcyrjetjm;xaciewxgjb;141823;14
82;clcyrjetjm;xaciewxgjb;142399;14
82;clcyrjetjm;xaciewxgjb;141854;14
82;clcyrjetjm;xaciewxgjb;142408;14
82;clcyrjetjm;xaciewxgjb;143999;14
82;clcyrjetjm;xaciewxgjb;143315;14
82;clcyrjetjm;xaciewxgjb;143141;14
82;clcyrjetjm;xaciewxgjb;143264;14
83;toyztulewx;pnaaihqzsx;105610;16
83;toyztulewx;pnaaihqzsx;101335;16
